rom	md5	crc	v14
Rad Racer (U) [o1].nes	e2138a065544193202b326e37f2c3dbe	9B8B1CC7	fa0688fd15c7851878997b0c61b109e9
Rad Racer (U) [T+Fre_Terminus].nes	b57c39c641780b2faf3e23ab1341fd69	303AF6C1	d6428ba10d50305e2c4250a489eed7a0
Rad Racer 2 (PC10) [!].nes	f508769ca2ca3e35f60d722ec0b1da93	18E99A89	446fcd30756100a994359ad4c5f87667
Rad Racer 2 (PC10) [b1].nes	e78ddadbdabfeec6f2dcdd6b7c500581	171BB262	446fcd30756100a994359ad4c5f87667
Rad Racer 2 (U) [b1].nes	d682606c72d762ecf8f230b24dc5c729	EB23731F	446fcd30756100a994359ad4c5f87667
Rad Racer 2 (U) [b3].nes	136341153e6063389d5440f613cb277f	70D6407A	446fcd30756100a994359ad4c5f87667
Rad Racer 2 (U) [o1].nes	968a1d9c031585bcaa61d4e89579a953	D6078BDA	446fcd30756100a994359ad4c5f87667
Rad Racket - Deluxe Tennis II (AVE) [b1].nes	d9850274017e0d511e06b83b9833fe7c	8289E55A	a25edc76de6bc31eb3fd0a38422b50a2
Rad Racket - Deluxe Tennis II (AVE) [b2].nes	23091d16cfa001630e6c816caaffd26e	69A9F363	a25edc76de6bc31eb3fd0a38422b50a2
Rad Racket - Deluxe Tennis II (AVE) [o1].nes	b106227ba27d1f1e831fc4d186e5137b	9D1A3D10	a25edc76de6bc31eb3fd0a38422b50a2
Radia Senki - Reimei Hen (J) [o1].nes	0fe3ca1c30c41dc84627b285b413b9e1	047C42A9	06e55e8aa543729a2475bda3cc6ff31b
Radia Senki - Reimei Hen (J) [o1][T+Eng1.00_Dreamless,Jair,CX].nes	8b38dbcdb2994c2c254333b5cc6a6b41	D6A35412	e3a2f9d119e7cfa2a99a5cff2c329c52
Radia Senki - Reimei Hen (J) [o2].nes	fda54c70bbb252e88675a7339a8904c1	E3D80446	06e55e8aa543729a2475bda3cc6ff31b
Radia Senki - Reimei Hen (J) [o2][T+Eng1.00_Dreamless,Jair,CX].nes	a3892b41cf589005112dd35f32e4e1ff	FBC77E89	e3a2f9d119e7cfa2a99a5cff2c329c52
Radia Senki - Reimei Hen (J) [T+Eng1.00_Dreamless,Jair,CX].nes	6f800e38643c65a193ecc4215748a9d9	1D76AF30	e3a2f9d119e7cfa2a99a5cff2c329c52
Raf World (J) [T+Rus_Boogerman].nes	50a7bfc594c60db5c1ff1a3e3e6dd748	A91EB561	0eaa2cc345d5ee2f6d0564c1ac56ef6e
Raf World (J) [T+Rus_Magicteam].nes	36967a28bbbed9b7784ac021e0ac7215	4D599A62	b1426d097bee3cda86a137b665e9970f
Raf World (J) [T+Spa_SARG].nes	15cf9c02563b51a263d29cc6cfe38195	0C51C62F	18d99863a85cbcf8bf6244e1385f9d0a
Raf World (J) [t1].nes	ae7a4baac252a6a57671682a5a400af7	CE3F058B	ac695a2d1da0552b36f9cf918ed32398
Raf World (J) [t2].nes	f7dc6212a998d8149f69b514026fd249	730DE1A1	da444c9799e6dd7d1fa9f668d2150d76
Raf World (J) [t3].nes	0834a92cd07805748d52c2e8bb4cffde	14362443	7d762cb81da66d99f9b7f9be8450722e
Raf World (J) [t4].nes	43925c51b9b63bfa0f182a0a7d54aca0	3F7CF793	21b9399cd359521587e95fc04307333c
Raf World (J) [t5].nes	e6799cdd1e091976507a8156c556a28c	A0DFD726	7698f480d253a0964beb45305eadb175
Raf World (J) [t6] (by dragon2snow).nes	f8a251f1332282c0d1125dbe96aee78d	E73C3837	4ab94ef653d14101c825f85f4e992254
Raid 2020 (Color Dreams) [o1].nes	42b9ca46d6eea813f2bd6a7cde00e510	3189E7C2	58d21e57359754c030a8636fd2f3f349
Raid 2020 (Color Dreams) [o2].nes	09889d26829fb61f8ce9c55c5eb5b425	C4E4C610	58d21e57359754c030a8636fd2f3f349
Raid 2020 (Color Dreams) [o3].nes	b166bac0274226eb72b0d0b4acad30be	5B2622D4	58d21e57359754c030a8636fd2f3f349
Raid 2020 (Color Dreams) [o4].nes	edc8089686a3f299a7ccd333b2425302	2490765	58d21e57359754c030a8636fd2f3f349
Raid 2020 (Color Dreams) [o5].nes	691e16a1c9451b16578096a6431f885b	740FAEA6	58d21e57359754c030a8636fd2f3f349
Raid on Bungeling Bay (U) [b1].nes	0b1b02d63a73ce9cf1ce64b5bd9bbd98	2346A73D	bd3a82342cd6f4d25ed551d9346f09fc
Raid on Bungeling Bay (U) [b2].nes	337dd05eb6019158c657f347e177226d	C1505BDD	bd3a82342cd6f4d25ed551d9346f09fc
Raid on Bungeling Bay (U) [o4].nes	4b2452ccc3d9cd9ead5fb5caca50d8d9	143A1854	bd3a82342cd6f4d25ed551d9346f09fc
Rainbow Islands - The Story of Bubble Bobble 2 (U) [o1].nes	8c36aa3bd9c53c38e528055e1aee2155	1946B1C4	f8fadc0d497c7d3f72cec6a1f6b938a3
Rainbow Islands - The Story of Bubble Bobble 2 (U) [T+Rus_CaH4e3,Chronix].nes	dc36b3cb3497a020a95a8637f849faec	0A6BAE54	81cbd0f7de152d7d2e19860ce164516e
Rally Bike (U) [o1].nes	875d97f0c84eb9411241d6a580b8cbe4	9E86F678	5a02dd1790b594abded1702a3354bee3
Ralph Belmondo Densetsu by Redrum (Legend of Kage Hack) [a1].nes	1e2dae58f605a439d36bcd7ab2a12b20	8422A2F1	5106e31a7ca19b19bb60e00ce0121fe8
Ralph Belmondo Densetsu by Redrum (Legend of Kage Hack) [b1].nes	170c53f55fb166d0f9066d9c80e180a5	DE6356AA	5106e31a7ca19b19bb60e00ce0121fe8
Ralph Belmondo Densetsu by Redrum (Legend of Kage Hack).nes	88140ae2e4741bbb95696082ddc8ce88	BF60A5AF	5106e31a7ca19b19bb60e00ce0121fe8
Rambo (U) (PRG0) [o1].nes	7ab3fcd6ca2f84b1fa350082c27a3435	88518F5B	88201d840919eafc47e388740d664237
Rampage (U) [b1].nes	fd55ea6400a06409c684fd0d297002d7	30D3D9DA	794a862fb312b6c30eb2b326dcabddf9
Rampage (U) [o1].nes	694f64b8150c81186588d002f5ea20df	E2891BDA	b8792cbb03eaa25f9c4ee84d019b0167
Rampage (U) [o2].nes	d6b8b1f033a1f3221e415aa23e9c787d	5140C51D	b8792cbb03eaa25f9c4ee84d019b0167
Rampart (U) [b1].nes	744f50fad35be23975d3aad4da5d6ce1	C0EC6289	57f54ef77c0532cae512c2e607e338b3
Rampart (U) [o1].nes	694bc1421601dfa9624fdf4f8f21f390	BAB4CA5F	57f54ef77c0532cae512c2e607e338b3
Rasaaru Ishii no Childs Quest (J) [o1].nes	be221441b5d08f654c17f00cc66fa35c	F0048079	c438f8d7d29b9aa185e8f193faac6f83
Rayban the Third (Unl) [!].nes	f7f58be9dd782a166e49cc98dfa945fd	E9D37E16	d351408bad8b21ee8da720cf52c38872
Remote Control (U) [o1].nes	afdc19278d4fe9f9fa99cd64455c0f3d	ACEC8F20	d2208aea1c0186403c2a7476762b026d
Remote Control (U) [o2].nes	7fb0b4f8178b70845c9d15368260fb9f	E77C9122	d2208aea1c0186403c2a7476762b026d
Remote Control (U) [o3].nes	18c0d6f4aa4af2796003bdeda1a9fa74	BC40EFD9	d2208aea1c0186403c2a7476762b026d
Ren & Stimpy Show, The (U) [b1].nes	b40949d98b3cbb90f6be154521a27e28	64F2D161	bb9b931e1b096af4d2bdbbe546f40407
Ren & Stimpy Show, The (U) [b2].nes	f5c554c358641112b63cf3baf87f4271	21BCD61B	bb9b931e1b096af4d2bdbbe546f40407
Ren & Stimpy Show, The (U) [b3].nes	8fa30b676244cca23c70bb8a698e117c	F062A104	bb9b931e1b096af4d2bdbbe546f40407
Ren & Stimpy Show, The (U) [o1].nes	3a5479b8da39b460dedd2224efa7899e	93CDE140	bb9b931e1b096af4d2bdbbe546f40407
Ren & Stimpy Show, The (U) [o2].nes	2aa1e0602b147994dff557928db8fa06	A08A0DD4	bb9b931e1b096af4d2bdbbe546f40407
Renegade (U) [o1].nes	764b9e644e8dbd3e3c9e8e9e8f1904c2	C7859557	e2f9958f0f9cdef551c5328fad855d33
Renegade (U) [o2].nes	15ec734e59ccc814cdc80bb68012ba3d	DC5EE271	e2f9958f0f9cdef551c5328fad855d33
Rescue - The Embassy Mission (U) [b3].nes	f98de1b92b51c34da0c91a2b43d8da63	98062CD6	933597119a58989e7ccb77cbd05a8933
Retrocoders' Music ROMS - Years Behind (PD).nes	cb646e62a1e8f84c04e021ef7501f664	3896C166	37e4478b84da053c506a545fa7b9f75e
Return of the Black Mage by Redrum (Warpman Hack).nes	9495ce0f3b15c31cac79229e9cb2d4e4	57A75DD0	75bbeecaf336e30fca7cf043ae056e50
Return of the Jedi (Zen Intergalactic Ninja Hack) [p1][!].nes	373ca0e126378162ab166d231afb3afb	48CBCA38	369a6caf642dc432048016f200841ad1
Riddler's Escape From Arkham (Megaman III Hack) [b2].nes	fe491ee0c4d025747c9c79bd41ec4569	11229263	7f9dafe751f51ee6b903b65e8245c245
Riddler's Escape From Arkham (Megaman III Hack).nes	18d2b6f098b7177ddf88c74c2f6a3e98	BEFB44D2	7f9dafe751f51ee6b903b65e8245c245
Ring King (U) [b1].nes	363651ec62861b2c2a58489c7ec16c0c	64236E9E	b18c94766ee182ebfb44131aebffbf70
Ring King (U) [b1][o1].nes	738dff260eec3854e442698cdfbe7108	558AA6B8	b18c94766ee182ebfb44131aebffbf70
Ring King (U) [b1][o2].nes	6c76a9793938e79fa8f3e2cc56032084	C5D55AE8	b18c94766ee182ebfb44131aebffbf70
Ring King (U) [b3].nes	2b7f6a3e96328270ee4d4d553fd63ea0	103C2BDF	b18c94766ee182ebfb44131aebffbf70
Ring King (U) [b4].nes	91a18680d265c93a277587d4d9093c9e	5372E857	c963efe365b30f95b7eecab36caf4e7b
Ring King (U) [o1].nes	cd976fbbd5e4205925d55249f541ee5e	2C46A052	c963efe365b30f95b7eecab36caf4e7b
Ring King (U) [o2].nes	1c3913ef6f4940764436de9b444b1139	66C20986	c963efe365b30f95b7eecab36caf4e7b
Ripple Island (J) [b1].nes	7ec3e2fb7a2146c2c84b9edcc7890132	5DB2F915	e2eac1abd24276af8ea9ffa21f061100
River City Ransom (U) [b1].nes	68cddf76354e1a59cbda783ae097cd0c	5BB06AD2	8c301b400fb93fe75fec1087dbadc7cc
River City Ransom (U) [b1][T+Ger1.00_StarTrans].nes	939a344d61a5a40fe4cbe23fb62a4b3f	C14694F1	e5a5d85ea7813b25080c5ce55f5e0585
River City Ransom (U) [b2].nes	529292972709b708f994f0fd65871a36	70A867D6	8c301b400fb93fe75fec1087dbadc7cc
River City Ransom (U) [b3].nes	13ab388dbae5fb1bcf8ed7baf711662e	173258AF	8c301b400fb93fe75fec1087dbadc7cc
River City Ransom (U) [b4].nes	4e2a40b410d604af0caa6fd92379de1e	2C2CA878	8c301b400fb93fe75fec1087dbadc7cc
River City Ransom (U) [o1].nes	3c76706f87ca9cd3e9d12e9f7da3b0fa	1C0FA5C8	8c301b400fb93fe75fec1087dbadc7cc
River City Ransom (U) [T+Fre].nes	ba28aa4665f62dc6ee6d3ef143b61468	1A0F2868	d8deddcbaa32315458233ccded52fee3
River City Ransom (U) [T+Ger1.00_StarTrans].nes	f68a9d67927f0b590e78a10785de3ca5	59A6715D	e5a5d85ea7813b25080c5ce55f5e0585
River City Ransom (U) [T+Rus1.1_GottaX].nes	730a537a426b3bb40a165819b49df7c0	231C43E2	2ce6f27f130df5cad45f08419935df0e
River City Ransom (U) [T-Rus].nes	6c2ba250978b67e2abbdba767fb42518	E663E6AA	09fe066d66bff18d8100400e29d702f8
River City Ransom (U) [T-Rus][a1].nes	0f7408ebe056016e852a0eae858306ed	E1086426	9b2a93f81816d3f5b342468e2be2f1a6
River City Ransom FUCKED (Hack).nes	58d6efd848e0e54c32b990530ed08d4d	8E9D1B9D	8c301b400fb93fe75fec1087dbadc7cc
River City Ransom ZERO V1.01 by Vice (Nekketsu Kouha - Kunio-kun Hack).nes	bedb2cd3158cdbbbfca908f9b5194343	A34F60F9	6d0e5c844ccb5a179d5b529454ed481a
Road Fighter (E) [T+Pol].nes	c1471345574bd8603388a13fe55ae092	897B2CA9	96ed89b1c4a6e91cf51d9d9b4d3631eb
Road Fighter (J) [o1][T+Bra100%_BRGames].nes	085cdb63e56653361d790385e475c188	D27BA35B	df2cbe0d2cd8ea00240ff406c6ab3f96
Road Fighter (J) [p1][b1][o1][T+Bra].nes	ea9cb7fa45cc3f61f4d13cd1761f4a00	017F0F66	e6148734e0ba00eeb3cc3befeca120b0
Road Fighter (J) [T+Chi][o1].nes	15183f6af23eb41f5292b1e949a1fef7	9BB9B41F	a168d84f763e892ed642aae8173cb08e
Road Fighter (J) [t1].nes	2750d5a34ecfcd22d1ca4b46870170be	4EC9E0B9	917b81e752e16093827880a55f851fdf
Road Fighter (J) [t2].nes	4b1dfc56c5932695382e6b47b76bb77a	C24E2836	64a45fb82a43d4ba8cdde9863e14a745
Road Fighter (J) [t3].nes	46e803dc82e031deaa765be3caca19d6	8E5C3630	303632ba66bcbdd039873784196b073f
Road Runner (Tengen) [b1].nes	c10a69dbe391af81ce54171e803291e1	F8C41498	549344a56866b672464d49ae807c416e
Road Runner (Tengen) [b1][o1].nes	ed0a8a921685fe01c007b3f799e9c17c	53845650	549344a56866b672464d49ae807c416e
Road Runner (Tengen) [b2].nes	35e76378a2fbf9f40b48951c422f4636	3E6C0DC0	549344a56866b672464d49ae807c416e
Road Runner (Tengen) [b4].nes	9fb908c2de219874876a8b761c42e48d	C3DB0C46	549344a56866b672464d49ae807c416e
Road Runner (Tengen) [o1].nes	0836a246082ce663d73cf7bf7f77fcd2	7FC22C4F	549344a56866b672464d49ae807c416e
RoadBlasters (U) [b1].nes	5d78c5d570f2f3cc575a3d6abcebf4a5	28118DEA	476b4113cf3619ba34363d2becedd169
RoadBlasters (U) [b5].nes	0974bb1dbffb38a498cb5440387dc861	36199151	476b4113cf3619ba34363d2becedd169
RoadBlasters (U) [b6].nes	2fa25332d5e4144d36930775653ca923	9ACFDB36	476b4113cf3619ba34363d2becedd169
RoadBlasters (U) [o1].nes	7dfe01d88bae237079abbafab8993173	443D5694	476b4113cf3619ba34363d2becedd169
Robin Hood - Prince of Thieves (U) (PRG0) [o1].nes	38d8efabd5cbe877e28b814f813821d2	7706485	4a6f495b8138edfe6d91c5fab01981f2
Robo Warrior (U) [o1].nes	626ab079740296e8cc48eeca05c79206	5504075	e3be24fa260b8a18dac921671ef423e9
Robocco Wars (J) [o1].nes	b47093f6613dc234c83f0841f878cf34	E5A45F09	b39d6a0e7129baa7ed693c76f1429edf
Robocco Wars (J) [T+Eng1.0_Stardust Crusaders].nes	aa735c00b660cb51a1144a605373e496	9EF74F16	65ce031aa3f5735e398484f40cac19ad
RoboCop (J) [b1][t1].nes	ecfaf37736f15ff38c9ce74f13cb61f1	DD589700	7819581ae818500ad0bb129c0c270cd0
RoboCop (U) [b1].nes	9f2500b1159bac399b14b9c69797c4f7	7B03CCC2	590ce49a20da60fe3783bafe09464315
RoboCop (U) [b2].nes	c000e341e99bdbe52ef1e7cb4c419c16	3D586857	1b349d3dd777edcee79cf9e7af049798
RoboCop (U) [b4].nes	a72937fb4258818a3cb59d45f83f0c90	ECF60BAB	1b349d3dd777edcee79cf9e7af049798
RoboCop (U) [o1].nes	2ca18f863dd829104cd887c10a7db292	92E17C16	1b349d3dd777edcee79cf9e7af049798
RoboCop (U) [T+Bra100%_BRGames].nes	6dad911a8f5c8587bf11b17291e53ce1	5C050228	dfe93bef60d6bb6e8cb52fc3f7fe1e3d
RoboCop 2 (U) (PRG1) [b1].nes	d0847733f9b884f5a0c5381aea0708d8	67DB416C	7823764734e75e26f6e7d4f7fa74c344
RoboCop 2 (U) (PRG1) [b1][o1].nes	4c8aabae34bc0e92795646a9eb5fa109	95118B23	7823764734e75e26f6e7d4f7fa74c344
RoboCop 2 (U) (PRG1) [b1][o2].nes	0dcfae892c71819785a60d48de939e99	1E458A64	7823764734e75e26f6e7d4f7fa74c344
RoboCop 2 (U) (PRG1) [b3].nes	6b69392eb29ab92c248b7601e0da936e	052B525E	7823764734e75e26f6e7d4f7fa74c344
RoboCop 2 (U) (PRG1) [b4].nes	448a15f834901d41a7a35b71f4018a68	53DCAFAB	7823764734e75e26f6e7d4f7fa74c344
RoboCop 2 (U) (PRG1) [T+Rus_Chronix].nes	3f43b439c2898600a6e52602e1ebd4bd	26BBEC77	5007642907310ff41bc67ce7f0189a9a
RoboCop 2 (U) (PRG1) [T+Rus_Chronix][a1].nes	56c055e01be9f67ac4ac88510e2be7c0	B5DA09F5	5007642907310ff41bc67ce7f0189a9a
RoboCop 3 (U) [b1].nes	aa36c64a61ce81c9729789898d386b96	8257DC3B	ee56cb6325a38b4c4269049524e96d1f
RoboCop 3 (U) [o1].nes	fd2934be0fa30b1dcfb6bb2e575e7d5a	5.31E+11	ee56cb6325a38b4c4269049524e96d1f
RoboCop 3 (U) [o2].nes	cdd80510fcb5a46239d5017b2ccc4f71	BE51D493	ee56cb6325a38b4c4269049524e96d1f
RoboCop 3 (U) [T+Rus_Shedevr,CaH4e3,Chronix].nes	06793474e69c8a74c14559821f480df8	A6477E15	5627522791ccb7b176494c75cefb249b
RoboCop 4 [p1][!].nes	1f08bd8b23844cb59602afc2d99cd95e	227346B9	14a2ac8e58374860d91d9b4216af81a9
RoboCop 4 [p2][!].nes	d2f0b13230db6b83703fa7366a6f603a	D7B9CD0D	433c00d8a6d7eae3c0bfcef4b818dd8c
RoboCop 4 [p3].nes	8399239f5d85238bc3eec2ea4f222c56	7DBA06AF	75caa895c61b98a4e164696b71565680
RoboCop Vs The Terminator (U) (Prototype) [b1].nes	914793656e665dab15c470f41238c4a6	BECC3A51	1759c86f0bae355f1f2cd772c0f030d7
RoboCop Vs The Terminator (U) (Prototype) [b2].nes	8c6bf4c79eaae5e0ba3c6b1fe953962e	7681CEE2	1759c86f0bae355f1f2cd772c0f030d7
RoboCop Vs The Terminator (U) (Prototype) [o1].nes	9a9ba72b0a9619501342186f1ea51592	363E365A	1759c86f0bae355f1f2cd772c0f030d7
Robodemons (Color Dreams) [b2].nes	4b239b442e5466885e8fde47ee746580	8137DCDA	f2f9c2fd2f81294294fcab0460348857
Robodemons (Color Dreams) [o1].nes	fb3bef1e614a85bf27007316827056f5	E7D18A58	f2f9c2fd2f81294294fcab0460348857
Robodemons (Color Dreams) [o2].nes	d3a19c34208188e363b9d2f7c914934e	013DF76E	f2f9c2fd2f81294294fcab0460348857
Rock 'n' Ball (U) [o1].nes	84cf91adbb7b7372f52c7bfd5f580859	69BFD387	b5e159aae29d32b6492a56a73269c18a
Rock 'n' Ball (U) [o2].nes	53367ecfd78325920cd309924375ee24	E579C78D	b5e159aae29d32b6492a56a73269c18a
Rock Lord (Ice Climber Hack).nes	166edb81435b18e99acc3be370f8d3df	D7C68BAF	95c579fded6031b73263db5f798a4bf2
Rocket Ranger (U) [o1].nes	c06bdc3d1a33080dc8d6b5503d55beef	78B0196D	ab112bd389d24d496bf0ac661ba8a7ba
Rocketeer, The (U) [o1].nes	bebf163aba18c3bbcb3d18406a8cd4ad	9.35E+14	24d936b8d2281518258f623a3e10f5f1
Rockin' Kats (PC10) [!].nes	e2f017233739001818501da546cd0fd6	E43996A8	d90de2e0ec62f16bf1bf7db8a4802fe2
Rockin' Kats (PC10) [b1].nes	3002c392751413d49b89f1ab873e6d60	D1118650	d90de2e0ec62f16bf1bf7db8a4802fe2
Rockin' Kats (U) [b1].nes	7c2ea38f907d655e46c80e4028ddcc25	52FD7924	d90de2e0ec62f16bf1bf7db8a4802fe2
Rockin' Kats (U) [b2].nes	7667cba29b5b1f3881a4be4bfbc8c7c7	A2DED32A	d90de2e0ec62f16bf1bf7db8a4802fe2
Rockin' Kats (U) [o1].nes	ff3e6bec3e5bc465802c1eb44ab97b91	1D355094	d90de2e0ec62f16bf1bf7db8a4802fe2
Rockin' Kats (U) [T+Bra1.0_CBT].nes	5ad698716b46a6b53db88cce278f969b	10FC2003	0fd3f8063b4985940166a261473a6e3b
Rockin' Kats (U) [T+Rus_Shedevr].nes	1542804cb6626f0d29643e0c1c622ee3	F43A3AE9	58aec10f7b8754ee4c09ad78f5e09628
Rockin' Kats (U) [t1].nes	9f0ad2c758a9cbe9af520a67f01c7824	B2AE5B02	973a3808675f856be2ca7ad96b4d5d2e
Rockman (J) [o1].nes	58ea4a20ae0f4fe774333cd09def6f29	93FF702D	8d5a61f42d92ee61d05083263a11fca1
Rockman (J) [o2].nes	ead4ed8a24ab50b3cc498bcbca8b7ffa	62E2D8A8	8d5a61f42d92ee61d05083263a11fca1
Rockman (J) [t1].nes	b32afd859092326da46884d2bb140091	E8CAC685	a39941b958d9b9bed89f7890cd3d9e8f
Rockman (J) [t2].nes	d7603dc112c6c050c7ce3653e46c103e	184DA2E0	bea9951df18e4da1f983ad12edf9a223
Rockman 2 - Deus Ex Machina - Easy (Hack).nes	8b29fa1186f24426b8484df715142d93	C039BDF1	5461b9633e8aab643a27ddfb67d2c501
Rockman 2 - Deus Ex Machina - Hard (Hack).nes	648215e83ace2fda41a4c7258be2d6c8	1716AD77	9d7746825778c622aa723dd550dac7e0
Rockman 2 - Dr. Wily no Nazo (J) [o1].nes	d7267e4dc3deb6bf28cb49d5eeac009e	C6D042FB	770d55a19ae91dcaa9560d6aa7321737
Rockman 2 - Dr. Wily no Nazo (J) [t3].nes	2392ced3c71b6fbe17d9e8d465373b3f	E77A5909	c62bf3c1975573bf78ca1e2c34b4c1ee
Rockman 2 Endless (Hack).nes	9718e46b36c559c1f5944cd7dac68ee7	AA128833	b44f9addd9a0b56a8bf790460c8b22e8
Rockman 3 - Dr. Wily no Saigo! (J) [o1].nes	a70653e07fa469d1b924deba5bae328c	C34DC9CF	19d54d3b90e4c9c178975dfe7ff2fbbd
Rockman 3 Bass (Hack).nes	15b259481b52ba5ebf259cf713e3566b	736B9704	eb5ded1212fa4302ef357e3e8248ee42
Rockman 3 Endless (Hack) [a2].nes	61738a04033a39e1077f0a0bfd38d259	5A84102B	b184e531a8b05cd7b41ac26392da2614
Rockman 3 Endless (Hack).nes	e28e1aab2ddab5c217a7b03cebf091ad	860D480B	b184e531a8b05cd7b41ac26392da2614
Rockman 4 - Aratanaru Yabou!! (J) [o1].nes	e33962fe9896096eea13b6ad61d5e8c8	F89DA240	9de64e4c39deafcdd2c186b6327e4f61
Rockman 4 - Aratanaru Yabou!! (J) [t1].nes	40a1bcc16be17865d47fab7ee12a67a4	F86B4130	7f018d58efe65b2f45b44344d6be756b
Rockman 4 - Aratanaru Yabou!! (J) [t2].nes	a286026f007fba897785b8d7f30da471	5D931E73	63d810f52ce282b547b952c4bdef3c50
Rockman 4 - Aratanaru Yabou!! (J) [t2][o1].nes	75251a742ef6a77eb5f57af0ebdbadfe	EE5B066A	63d810f52ce282b547b952c4bdef3c50
Rockman 4 - Aratanaru Yabou!! (J) [t3].nes	979c426915348511e386d79212b33919	E92FC9EA	864756469cf4aef47dc7430730d531ae
Rockman 4 - Minus Infinity (Hack) [f1] (MMC5-FCEUX).nes	17ea11df704276d01d3943a9e9019d30	2E486E8A	6c06614142c7d78d1e5d3600af098189
Rockman 4 - Minus Infinity (Hack).nes	a84976c3fc58464e1440b5bd63d414d4	EEC60235	6c06614142c7d78d1e5d3600af098189
Rockman 4 Endless by Rock5easily (v20090810) (Hack).nes	c48070c75e237adb1bef1cbe50e3259f	0306B9F1	861c44e48dff1332bbaad4670ddbcd89
Rockman 5 (Darkwing Duck Hack) [p1][!].nes	77955133e8db760fa1554f427b81ca5d	062F499D	2a7a690902cf14527cb9de7b5e7f3696
Rockman 5 - Blues no Wana! (J) [t1].nes	931df68286be1fdfd99a467ef27384e5	3D4C8F42	f1634b8b0da51ee9f0485e091cddba8d
Rockman 5 - Blues no Wana! (J) [t2].nes	49017f915505146d051fb17fce3345af	F8AE0B11	e92d62dcd8c27431d75ddbbf898c6a0c
Rockman 5 - Blues no Wana! (J) [t2][o1].nes	398882efb16ca773dc4b06c600b55430	874FE1D6	e92d62dcd8c27431d75ddbbf898c6a0c
Rockman 5 Endless by Rock5easily (v20081215) (Hack).nes	36ff33ef15dfdc41523c4c8f484a99d3	999C0D72	9b61e91f6efdfe9d521748e96f3f184c
Rockman 5 Endless by Rock5easily (v2008xxxx) (Hack).nes	141704ae3d33e693a3c467e15af641d0	F059C592	9b61e91f6efdfe9d521748e96f3f184c
Rockman 6 - Shijou Saidai no Tatakai!! (J) [o1].nes	71f42c3cab7958f8c0d6a78e585cda61	76555EED	5f7c75797b9fc649029fbffffbfd5dcd
Rockman 6 - Shijou Saidai no Tatakai!! (J) [t1].nes	e031fb608fc9ea33230e2cfad7387da1	99606156	2034063d181ea3a943f120dc5ad60ea6
Rockman 6 - Shijou Saidai no Tatakai!! (J) [t2].nes	ecc001cc170e087e105d92f454e2a7c9	3AE66E28	24bcb9f9e9e9fcf42f0e0f76899dab89
Rockman 6 - Shijou Saidai no Tatakai!! (J) [t2][o1].nes	c9c2f5c54bf3c24cdbb6eb198c89382e	04B3EB51	24bcb9f9e9e9fcf42f0e0f76899dab89
Rockman 6 - Shijou Saidai no Tatakai!! (J) [t3].nes	4d8f975b0688d426e5124bcbbdb26d81	B0530B03	1ec0cb7ab485fd9e96a16d1412071873
Rockman 7 [p1][T+Eng].nes	260a4072b40da47ef6965fc1ba47dc14	6001D119	68b1ea03397758b02cce66b55253dd73
Rockman Cross (Rockman 5 Hack).nes	84ebf39eee0b9f96786fc61706e22f03	60C003D4	c12392b0734c8b58ee31f635269b879d
Rockman No Constancy Hard Edition (Rockman 2 Hack).nes	6c5b7d09660077ad4729ce986d0a94d2	5656E9F0	71fa2a8adbcada747a95021696a51993
Rockman X Cross (Hack).nes	cbac3e5a9d7bc7ceb647a73d85f068de	731CD6E9	3f65a00c15f72fc2cd44b54a63b95dbf
Rod Land (E) [T+Rus1.0_BlueHairedLady].nes	be4e47575830c18aeaf990c5a00e89e5	DE60ABF5	14f4641489526ebb08a5a63d8f8c4952
Roger Clemens' MVP Baseball (U) [!].nes	3a2fb3596d080eb42c01859202cfb009	25E8C73C	57a794a1fc057ec20de3b17d041c60ce
Roger Clemens' MVP Baseball (U) [b1].nes	b927d63ed21a8ed0091b416f671249fd	3B9EA133	57a794a1fc057ec20de3b17d041c60ce
Roger Clemens' MVP Baseball (U) [o1].nes	8b3bc6e12ceacfc44d49991e3135f562	D2A7811A	57a794a1fc057ec20de3b17d041c60ce
Roger Clemens' MVP Baseball (U) [o2].nes	80cdb993f36ec082f577216720d00712	7DFE28CD	57a794a1fc057ec20de3b17d041c60ce
Roll (Rockman Hack).nes	73e7b8ac3c841dcd6bc4918098dc97fc	E134577C	a7a2d3334e9b476788f2ad3e2447852a
Rollerball (U) [o1].nes	adefc5ef5a083a02fdb272ba27c75f8a	90D68ED1	b87434fe19f7a335936e2b5925703d42
Rollerball (U) [o2].nes	97421e66ded931810c8550a6b3056bfa	CB46EA12	b87434fe19f7a335936e2b5925703d42
Rollerball (U) [o3].nes	031b4c91095d583a3fd92beb7e8f89fa	70C32834	b87434fe19f7a335936e2b5925703d42
Rollerball (U) [o5].nes	597f67a26a1ede1b00cc8dc0bcc5df2e	46D0D5B3	b87434fe19f7a335936e2b5925703d42
Rollerball (U) [o6].nes	8bf449cc4a6e08a012cbc8aac80dad6a	DC4789EE	b87434fe19f7a335936e2b5925703d42
Rollerblade Racer (U) [o1].nes	95036b173b92dc061c73d77950ec614e	EFBBEB7F	fca9ae29fcec486961024f62038fbf31
Rollergames (U) [b4].nes	e200c956b375977f2e1330502feb6d69	AB6D50FE	752b211a1c94b17583627d3322ee456b
